sha1sum; hopper1_kvm_patched_conf1; hopper1_kvm_patched_conf2; hopper2_vmware_conf3; hopper4_vmware_conf2; hopper5_vmware_conf2_vmtools; hopper6_kvm_legacy_conf1; hopper6_kvm_legacy_conf2; hopper3_vbox_conf1; hopper3_vbox_conf2; hopper8_vbox_conf1_guestadditions; hopper8_vbox_conf2_guestadditions; hopper7_qemu_legacy_conf1; hopper7_qemu_legacy_conf2
09e4c1fa4307802dda792b406357fd8a2b8644c0; True; True; True; False; False; False; False; True; False; True; False; True; True
a40aa6e033e2e99e742930e7ed9d8e1d68a57891; False; False; False; False; False; False; False; False; False; False; False; True; False
2956f034fee290a9622733c8bf4260fff2c6fb9e; True; True; True; False; False; False; False; True; False; True; False; True; True
66bfac9923f7509fe70874cbcb9a4b38475ee67e; True; True; True; False; False; False; False; True; False; True; False; True; True
c1acb27286312e93d9afc84ca1cc3fc17f40f58b; True; True; True; False; False; False; False; True; False; True; False; True; True
c78fae64534c78827c698642d96fbbb79682780f; False; False; False; False; False; False; False; True; False; False; False; False; False
b10faba26996e60a50aaefff9286c7e5f87b29b4; True; True; True; False; False; False; False; True; False; True; False; True; True
63ff679718206675e6db1bcaf5a5b658e1559d34; True; True; True; False; False; False; False; True; False; True; False; True; True
9b3a7fc902f30f44eb9bc30726095decbd23aab1; False; True; False; False; False; True; False; True; False; False; False; False; True
f65080d2796102ff3186879391183ee20ea3ffc2; False; False; False; False; False; False; False; True; False; False; False; False; False
6b7e52aa060d1963f0215cf960779b220468bd21; True; True; True; False; False; True; True; True; False; True; False; True; True
0699a9f77eb8cfe8531d378a4160154919e1247e; False; False; False; False; False; False; False; True; False; False; False; False; False
f88bf33b82acf962b4044664a75f0918aaaeb360; False; False; False; False; False; False; False; False; False; False; False; True; False
498b5a3467017e73d15ccf9c69fa90f99d1adb29; False; False; False; False; False; False; False; False; False; False; False; False; False
4530cc7305d9d3a996cc0aafa1acb404526d44a8; True; True; True; False; False; False; False; True; False; False; False; True; True
e6aa810144a7e5944f49a4ca13bffbfaf1f5f5b1; True; True; True; False; False; False; False; True; False; False; False; True; True
17fe88b3dce8aaa4b4d1a6b606d94363b644da0b; True; True; True; False; False; True; True; True; False; True; False; True; True
8ca35c85b20b92b67e8f9b05681773490ef8cb31; True; True; True; False; False; False; False; True; False; True; False; True; True
c8e73f5b152a80c16e3704290839e2afeb5b1262; True; True; True; False; False; False; False; True; False; True; False; True; True
1c73bb4000c9cb68e379735f7dfbffec89d692dc; True; True; True; True; True; True; True; True; True; True; True; True; True
235784c9352ec76b0944eb00005196ea42d1508a; True; True; True; False; False; True; True; True; False; True; False; True; True
0b028719b45bb60277bd90860c4b6f8e9a9c7d4a; True; True; True; False; False; False; False; True; True; True; True; True; True
83ac1729187f93217ea3bb22876e6ee69beb38f4; True; True; True; False; False; False; False; True; False; True; False; True; True
b938341c6e1a51af8622aa977802a16fee9ae50c; True; True; True; False; False; False; False; True; False; True; False; True; True
dba9337f940909b5121dd355978f1acb7cf6a435; True; True; True; False; False; True; True; True; False; True; False; True; True
3c3d1e6e498d5955a71277f9f40704412289ef9e; True; True; True; False; False; False; False; True; False; True; False; True; True
398b48dcb12db6a3c694bc7fc9cc3b3a162ae6f0; True; True; True; False; False; False; False; True; False; True; False; True; True
425dcb96d7fedc0cb460a71a38e793a33dea9823; True; True; True; False; False; False; False; True; False; False; False; True; True
e9218e72c5237b247041810f4e8d1b2639754c0b; False; False; False; False; False; False; False; True; False; True; False; False; False
040cace83fadc0f6bc56a791fbfe77ff23cedace; False; False; False; False; False; False; False; True; False; False; False; False; False
55decc9878c469c57fdffc6cedec530ae3a832b1; False; False; False; False; False; False; False; False; False; False; False; True; False
e5d51d1607da2ce5a6b8fddcc284803c32bb917d; True; True; True; False; False; False; False; True; False; True; False; True; True
5cabcf1ab0c9cf7956d2eac1587f495d75a018b9; True; True; True; False; False; False; False; True; False; True; False; True; True
3f6fedbdd7ce8f72056fa11cfa477f7c7c3c78dc; True; True; True; False; False; False; False; True; True; True; True; True; True
e70818330e690dff7e563e79d78a749fd859cfd7; True; True; True; False; False; False; False; False; False; False; True; True; True
7b20f0739d3625bcca3a42326fc7f47056d0fada; True; True; True; False; False; False; False; True; False; True; False; True; True
7dd47347bec05705da48ec47b4f2a1d46207bced; True; True; True; False; False; True; True; True; False; True; False; True; True
455e9afa9b6b5728683fcdffdfc6b5c4a826703f; True; True; True; False; False; False; False; True; False; True; False; True; True
83d76e654666146a17bffc281f2a679fcb970edc; True; True; True; True; True; True; True; True; True; True; True; True; True
00c2c28b912a6973dac501b54a147ec913717ebf; False; False; False; False; False; False; False; False; False; False; False; True; False
5ada7c68981af3b8a6a47968a6ed89e91414dcb1; True; True; True; True; True; True; True; True; True; True; True; True; True
df18bcb639acf9d229a200c0cde0df4cd12f07db; False; False; False; False; False; False; False; False; False; False; False; True; False
02af966167ecef3ad7f208c255607d45ae1d7f47; True; True; True; False; False; True; True; True; False; True; False; True; True
8cdbd2d891d079889b63cac4bf4d9c621abe2ac9; False; False; False; False; False; False; False; False; False; False; False; True; False
1d560631829edd7e4e09df1e2c70c20e9381639e; False; False; False; False; False; False; False; False; False; False; False; True; False
fabb5aceb4fde6528d6564d74f6332bcdcd2de57; True; True; True; False; False; False; False; True; False; True; False; True; True
48d5bd38bdf2d63a0ee8cf039fa9891f21e4447e; True; True; True; False; False; False; False; True; False; True; False; True; True
36d81e8b7df5dc77df1a3d525d446d7cfad7b19c; True; True; True; False; False; True; True; True; False; True; False; True; True
eef6727a20e62e0691038db7d26893026c3c06e4; False; False; False; False; False; False; False; False; False; False; False; False; False
500ef10b2d09c8755b0376522f4c0e5b78ff0622; False; False; False; False; False; False; False; True; False; False; False; False; False
fa01b7f1e9f7e5fca26ecf1664ad60f6ea622fe2; True; True; True; True; True; True; True; True; True; True; True; True; True
c0cf2ea457b1562852c09a69ad2f0d4a850006b9; False; False; False; False; False; False; False; False; False; False; False; True; False
159ac250175182e886e74c5fb0fa4a0e322d9624; False; False; False; False; False; False; False; False; False; False; False; True; False
18094a09cb07dfb1e5c5c405193d242c08f72c9e; True; True; True; False; False; False; False; True; True; True; True; True; True
8944c408113f6ef3cdbc1e0d8905dea88fdcafc3; False; False; False; False; False; False; False; False; False; False; False; False; False
150f4c85f89b9f1cca84e5589ec6634251cbb38a; False; False; False; False; False; False; False; True; False; False; False; False; False
a87ccd0c3023071c5208c62b0ad0f80f09868887; False; False; False; False; False; False; False; False; False; False; False; True; False
6f8b9bbd9ea9c17773f40d67d39c4fe6418f3365; True; True; True; False; False; False; False; True; False; False; False; True; True
98332c083c1bf700e58dd68d2b4f5148f31870e6; False; False; False; False; False; False; False; False; False; False; False; True; False
dfbdd826d91388353949f4d91445d670e429c71c; True; True; True; False; False; True; True; True; False; True; False; True; True
ce06c24037eeb080fea65bb1f5cb56b0631c4bc8; True; True; True; False; False; True; True; True; False; True; False; True; True
a5fa803420b0429135e0e47254862a3c52ba58ef; True; True; True; False; False; False; False; True; False; True; False; True; True
a63c8ffbfe15aff88dcbcd194b6fc906d7a58676; False; False; False; False; False; False; False; False; False; False; False; True; False
d1f95698545438ef4a593bede1db4a9654b858e2; False; False; False; False; False; False; False; True; False; True; False; False; False
7a26d5f91c21fe7f6373cf6c55248700eb5f3d15; False; False; False; False; False; False; False; False; False; False; False; False; False
b618525cd6f49e87f0f09976903420df7eeebcaa; True; True; True; False; False; False; False; True; False; False; False; True; True
b3bf8d6ca8e285dc58a39c6ef83513bf4318d45a; True; True; True; True; True; True; True; True; True; True; True; True; True
d33159791a43206f85b030e07012ff401319a1ce; True; True; True; True; True; True; True; True; True; True; True; True; True
fc82f6f2eb151410ac52213d31efeaa663b43d76; True; True; True; False; False; False; False; True; False; True; False; True; True
a7b6e8bb1890a2e762336ae75e697bc40bf779a6; True; True; True; False; False; False; False; True; False; True; False; True; True
40e2509aaba663ff5edfda864ab8ff68b4e2bdae; True; True; True; True; True; True; True; True; True; True; True; True; True
652d6fa53c8384893f7279e6172f6578963d59d7; False; False; False; False; False; False; False; True; False; False; False; False; False
4dbc168dfd2ff3eb4f57cc8756d57342b07fcbde; True; True; True; True; True; True; True; True; True; True; True; True; True
a21a67598067a94a20804684021a203f484fae37; True; True; True; False; False; True; True; True; False; True; False; True; True
40b84da8aff3b6b72ba694013827afe8dee301c4; True; True; True; False; False; True; True; True; False; True; False; True; True
ca3bf6ccbb254e2b1d52087b0f05f99ac6b8eafe; False; False; False; False; False; False; False; False; False; False; False; False; False
2560e9dd00497246763453c707e9e53cc4adfe36; False; False; False; False; False; False; False; False; False; False; False; True; False
2c8f1196a598729a5fbb0bac8253baaa80ff5c59; True; True; True; False; False; True; True; True; False; True; False; True; True
5b7fd2317bea02f4c2684e91c5a94fe60d8e618f; True; True; True; False; False; False; False; True; False; True; False; True; True
4e3c10202af7042c5349026c097d49f01847725f; False; False; False; False; False; False; False; False; False; False; False; True; False
881dccac41f7b7122e04ad6f227b87ba0a3f6944; False; False; False; False; False; False; False; True; False; False; False; False; False
5fb4707bd915fd687d65408f6eef83afa9d6139e; False; False; False; False; False; False; False; True; False; True; False; False; False
c2f954bfb52b37888103df0719f3a7a05cb815cd; False; False; False; False; False; False; False; False; False; False; False; True; False
9c1d13e3e5cd57ad96e2345254777e51b76a3267; True; True; True; False; False; False; False; True; False; True; False; True; True
348137ce822a4ae3de123eee43d6069794123cd5; True; True; True; True; False; True; True; True; True; False; False; True; True
1f01bf80d1312038e96ebd6f5962b4b9bdca8334; True; True; True; True; True; True; True; True; True; True; True; True; True
c9e8ee87c6fb60379bc4f5942214158a6ec85ae4; True; True; True; False; False; True; True; True; False; True; False; True; True
2208709454993ec0950a0f9fdf40b25b5bf010f7; True; True; True; False; False; False; False; True; True; True; True; True; True
c171f66825d6bf6bec5a560ed489a0e2b676228d; False; False; False; False; False; False; False; False; False; False; False; False; False
825468b8baeec3d1fba207dccd67f114371fd4bc; False; False; False; False; False; False; False; False; False; False; False; True; False
dcc0d15c35adeb3ed649b1f49e406c7c41aac7a3; True; True; True; False; False; False; False; True; False; True; False; True; True
3570dea03a331507e5806c501f8a3fac65511aa9; True; True; True; False; False; False; False; True; False; True; False; True; True
ea528a8f45cbf19e08e996bd3c80c7d90ac8c92e; True; True; True; False; False; False; False; True; False; True; False; True; True
6fbd6e507fd3c60a82bb4c5d627c187e11017f69; True; True; True; False; False; True; True; True; False; True; False; True; True
41112dabdb3c2c7ea6e717b7ddefe4071a1f7862; True; True; True; False; False; False; False; True; False; True; False; True; True
7ae25634b9314104e990cb850f78b8bcf0a02351; True; True; True; True; True; True; True; True; True; True; True; True; True
0472091d6703bd3cd0fc1ea7c8b9da1551167ecf; True; True; True; False; False; True; True; True; False; True; False; True; True
4ee59b21718990edb5d511b84eb51cdef19b689d; True; True; True; False; False; True; True; True; False; True; False; True; True
6162d7674215ca54f6d9e2cc7b6f5d5dff7490a1; False; False; False; False; False; False; False; False; False; False; False; True; False
551200029a6cf3f43f409b3029e318614abb4681; True; True; True; False; False; True; True; True; False; True; False; True; True
4f1e4e34388df3f95fa7a9ce384d25da9027fb1d; False; False; False; False; False; False; False; False; False; False; False; True; False
0d6661ee49a3afe9d4a24ed8976107c2f222d4b7; True; True; True; False; False; False; False; True; False; True; False; True; True
ab04ca4a1bca9b5395866a722346c7464324b4e7; False; False; False; False; False; False; False; True; False; True; False; False; False
8b3ea64fff115c49ae0f02d8d3f8434afa0322ca; True; True; True; True; True; True; True; True; True; True; True; True; True
0873d3395cb5e4897e14a39d90313a8e69a620fc; True; True; True; False; False; False; False; True; False; True; False; True; True
387206e741eac492b836ca6924622ef5f1343d1d; False; False; False; False; False; False; False; False; False; False; False; True; False
12b50f21e1e68b3e474a7dbef03da40cf11e2926; False; False; False; False; False; False; False; False; False; False; False; True; False
c2ef77f638d247ce0359838c8d964eb6549e3ca5; True; True; True; False; False; True; True; True; False; True; False; True; True
ed41731e4b25ef221e330e323ad0496b3caaecf0; True; True; True; False; False; False; False; True; False; True; False; True; True
ab41fdc34a3bbef2cd4c070214193c0f643813ec; False; False; False; False; False; False; False; False; False; False; False; True; False
9d999fb04c044548a67f35df1cb817961a5fb5da; True; True; True; False; False; False; False; True; False; True; False; True; True
0c571928231d538bcdd6fb3ee9953124c3fec6b0; True; True; True; False; False; True; True; True; False; True; False; True; True
948b18850fe2fafd357bb62cde4622a0fed4861b; True; True; True; False; False; False; False; True; False; True; False; True; True
0676d5dd262e67d8f14f9140081d2ca4b4b7f563; True; True; True; False; False; True; True; True; False; True; False; True; True
8f23b62806aefd289ddcb44ce66fdfc826e6d977; True; True; True; False; False; False; False; True; False; True; False; True; True
c3d04a7113e5db768e3b240c113f6fce01948601; True; True; True; False; False; False; False; True; True; True; True; True; True
52bd565fd5915979d26f06f961b47e759b0d6ee6; False; False; False; False; False; False; False; True; False; False; False; False; False
202ab41abd9dc9cd1c7e8c2106233f2f523312ca; True; True; True; True; True; True; True; True; True; True; True; True; True
eae36517f471fd9ea830a7efcea407220bbcf204; True; True; True; False; False; False; False; True; False; True; False; True; True
fa08dd058c52e375aebd29d77d7c48e3a173edfd; False; False; False; False; False; False; False; False; False; False; False; True; False
52575bb293ff8f04b67f5fe760be826d3a35d678; True; True; True; False; False; False; False; True; False; False; False; True; True
f277e660b27165339c03bf14dc3770e9489b6ddc; False; False; False; False; False; False; False; False; False; False; False; False; False
6dc5d6ff014d7fba958024f1d2a05820d2df1af7; False; False; False; False; False; False; False; False; False; False; False; False; False
a6c73ccd8ed5b49cccd2dd5ad12eb2dba0d8c150; True; True; True; False; False; True; True; True; False; True; False; True; True
ad4914c086021815959a702568a670d8d30346cf; True; True; True; False; False; False; False; True; False; True; False; True; True
0ab4bcb90a83564d398c82f9d12718cbd4043fa7; True; True; True; False; False; False; False; True; False; True; False; True; True
eeaad4868fb8646db741a6c18bc186fb836cfcd3; True; True; True; False; False; False; False; True; False; True; False; True; True
0aaf894c0a92b95fb091800cf61743521223d1f0; True; True; True; False; False; False; False; True; False; True; False; True; True
c9dd9f5df013f6ef9097202d31fa318fa90ec0c2; False; False; False; False; False; False; False; False; False; False; False; False; False
17c534840890a727933149c56c3dd2b062d489e1; False; False; False; False; False; False; False; True; False; False; False; False; False
5b6125228cbc1c7936b8f2167469f26b26839c9b; False; False; False; False; False; False; False; False; False; False; False; False; False
22c8daaefda6075323540c07652870a309768bb3; True; True; True; True; True; True; True; True; True; True; True; True; True
c64285ff05dca6f08299bcd0b9f7621b816a60ad; False; False; False; False; False; False; False; True; False; False; False; False; False
1070089e5e4e07e1dbc5be2b20036de4c55b7c95; False; False; False; False; False; False; False; True; False; False; False; False; False
914e3eeecd789b9e66bf12ce03482c30a65180de; True; True; True; False; False; False; False; True; False; True; False; True; True
81fdb2754248679b68a4c017edcae6f8a9f1c42c; True; True; True; False; False; True; True; True; False; True; False; True; True
c940e1258df21d16c6cc9e36c78062be43baacbb; True; True; True; False; False; False; False; True; False; True; False; True; True
44d503086fa259f9020590c385d291af1544a5f5; False; False; False; False; False; False; False; True; False; True; False; False; False
1b775b106878fefe3c1362e32ee65d86dd964c89; False; False; False; False; False; False; False; False; False; False; False; True; False
c439e3545ad83fe6dfa2838d78586a227b99518d; True; True; True; True; True; True; True; True; True; True; True; True; True
cea2822ff32faba68881c04170b4d156708c925d; False; False; False; False; False; False; False; False; False; False; False; False; False
c2ad900a812445fa465790e0526086e917af20ca; True; True; True; False; False; False; False; True; False; True; False; True; True
845833f32a297d81399f69851384025a47b35145; True; True; True; False; False; False; False; True; False; False; False; True; True
7188aca053def0378335ce3b3b08b3fd8df83905; True; True; True; True; True; True; True; True; True; True; True; True; True
9aa84827bd1e84066c0213ab1f047c3d2cd82cbe; True; True; True; False; False; True; True; True; False; True; False; True; True
45f75f53dbb212b0c6fb0ac13725a0d024726b66; True; True; True; False; False; True; True; True; False; True; False; True; True
1fda5d92b2b787a6c223e2db2399dd3358c0cf14; True; True; True; False; False; True; True; True; False; True; False; True; True
0bacd92324a2da6a8eb8ec385b780dba30bc1ca2; False; False; False; False; False; False; False; False; False; False; False; True; False
8bfff8768c4c71134bb54a1db349ae4f7e243451; True; True; True; False; False; True; True; True; False; True; False; True; True
e5478f4a7ef4be758d59ce1a50f6e79d311920e4; False; False; False; False; False; False; False; False; False; False; False; True; False
86f4d606f81eae29bd198fe325474e22cddcf58e; True; True; True; False; False; True; True; True; False; True; False; True; True
06a5328204a886d9a23e282835a817e57445aeb5; True; True; True; False; False; True; True; True; False; True; False; True; True
2f9663020c941a00b2f5197d046304f39e4af0ca; True; True; True; False; False; False; False; True; False; True; False; True; True
550a60fdea71d0315529e0938ccbc083f1221902; False; False; False; False; False; False; False; True; False; False; False; False; False
ae26f034a62319d8a9963446464d8de92f6b809e; True; True; True; False; False; False; False; True; False; True; False; True; True
6581fd22c333c4b397a8fba4846873c530211f25; True; True; True; False; False; False; False; True; False; True; False; True; True
5da8e6255e170b80716618171037918698751f07; False; False; False; False; False; False; False; True; False; False; False; False; False
4448c2810c427b49dad9e64af0e0c952b0dc8856; True; True; True; False; False; True; True; True; False; True; False; True; True
5515065977d412a1b6282c8aca6aa73a856c3acb; False; False; False; False; False; False; False; True; True; True; True; False; False
0515b8ca8f201154cf6ef1cef5abfe09ba4fb399; True; True; True; False; False; True; True; True; False; True; False; True; True
f0ce96d6a419a2cde1f79f99b4f70fc6e20b611d; True; True; True; False; False; True; True; True; False; True; False; True; True
2d52f2794f7a7323caa8a73c9d20b8bccc9975a1; True; True; True; False; False; False; False; True; False; True; False; True; True
01e4429771b19a689cbfcd8fd1541e6228257bbc; True; True; True; False; False; False; False; True; False; True; False; True; True
9ce844d03c1d12367deaae2d286d0cea48029975; True; True; True; False; False; False; False; True; False; True; False; True; True
9b1e15aa6be87b8ec80b07d5b708fb12a25069f0; True; True; True; False; False; True; True; True; False; True; False; True; True
b76b480a242a9952280308c14d7d718b1439ebde; True; True; True; False; False; False; False; True; True; True; True; True; True
9f7c73001dc3c16f0e1e4aa4c081995dc6133e0a; False; False; False; False; False; False; False; False; False; False; False; False; False
f71088a9f380481e78416530529d2c3647a551ac; True; True; True; False; False; True; True; True; False; True; False; True; True
6e2bc4b7a61ab72de6a940734dbdce36eea9bea8; True; True; True; True; True; True; True; True; True; True; True; True; True
af5669fdb326fd1e420f3637d0eeb523e806b316; False; False; False; False; False; False; False; False; False; False; False; False; False
1ac82f36ab9e13b0511abc95721d17077f3e52f1; True; True; True; False; False; False; False; True; True; True; True; True; True
1d06b7db349e541c371299b91270ddcecc38c556; True; True; False; False; False; True; True; True; True; True; True; True; True
5d3c96b30fc44e4a961c1b9bfcd1c01adef60f1d; True; True; True; False; False; True; True; True; False; True; False; True; True
097ede7cf4d0231a566c2c0ae47c5dc1d47681f7; True; True; True; False; False; False; False; True; False; True; False; True; True
9b00a9f4d616645b059836e56130da9a74064e43; False; False; False; False; False; False; False; False; False; False; False; False; False
cd8d7c5e470fec1c68114a4476984f0807dd824e; True; True; True; False; False; False; False; True; True; True; True; True; True
995ad498e5143fa236e6f1b505493bb8d3d280d8; False; False; False; False; False; False; False; False; False; False; False; True; False
0ade6000ac09c26deafb2efa143042043ec3ecba; True; True; True; False; False; True; True; True; False; True; False; True; True
ce7858088746cb542fd203187e65c236586f0545; False; False; False; False; False; False; False; False; False; False; False; True; False
8d27acd311a10f56e9b1217aa6178f217a510edf; False; False; False; False; False; False; False; False; False; False; False; True; False
8a5a710ba2bdf0c15f71aed975ff9d6d03a4cd85; False; False; False; False; False; False; False; False; False; False; False; False; False
f467708a364aa8d9d5368b946b8beb288c50738e; True; True; True; False; False; False; False; True; True; True; True; True; True
d8695e7e87979d0e411174d98fcb998697be50a6; True; True; True; True; True; True; True; True; True; True; True; True; True
7b4e5637badc1ffa8180e6b1f6390b1e6ba24a36; False; False; False; False; False; False; False; False; False; False; False; False; False
e7e3da7b21abdce71e295c61110814a406127acf; False; False; False; False; False; False; False; False; False; False; False; True; False
9ed5558f0c670c08a9e87b8631ec5014a6a2fc4d; True; True; True; False; False; False; False; True; False; True; False; True; True
b872d1eed1f08eea29cc27840de056dac13efec0; True; True; True; False; False; True; True; True; False; True; False; True; True
d1f5ba90e63384498551802d39049b2553e3b22d; True; True; True; False; False; True; True; True; False; True; False; True; True
6a1fdc98b9601788341f641332375704d0655d90; False; False; False; False; False; False; False; True; False; True; False; False; False
b0522ffd00239ef078b4be8f0c103d5a4439e553; False; False; False; False; False; False; False; True; False; False; False; False; False
bee94543f7ad7dca91ffcac8afb67058352586a7; True; True; True; False; False; True; True; True; False; True; False; True; True
aac2d6988adfcaaab428632943ffab3e3c9fb61a; False; False; False; False; False; False; False; False; False; False; False; True; False
c35cc61af614640c9ff09a8187ebd1b8bb4c05d2; False; False; False; False; False; False; False; True; False; True; False; False; False
239e9a4bc03c7f75cd7a683b5f15dd3da79a9a4c; True; True; True; False; False; True; True; True; False; False; False; True; True
6df07be122ff02e26b57119c3821cb322e924004; False; True; False; False; False; True; False; True; False; False; False; False; True
9d8f849c8a29b8951a248c9095a3864a2c1e98f4; True; True; True; False; False; False; False; True; False; True; False; True; True
47b73cf41d8ed2318e8876b27b9d1dac07b1657d; False; False; False; False; False; False; False; True; False; False; False; False; False
239b58737ba22dcb4f61baf1ea6b0923cb15ac6f; True; True; True; False; False; True; True; True; False; True; False; True; True
234796571140df7531bcdc2bbb3153dca93a5856; False; False; False; False; False; False; False; True; False; False; False; False; False
5b7948126349a136cd12419d8dee7434ff17ceb8; True; True; True; True; True; True; True; True; True; True; True; True; True
cb7f9d296dc62f8b45ca7ca415847ecbaef133c7; False; False; False; False; False; False; False; False; False; False; False; True; False
f4fa487bf427c04450581614087f8102e9c6a23e; False; True; False; True; True; True; False; True; False; False; False; False; True
2dc658feabf44c8e1a9f606e3404e912a3f6c3b3; True; True; True; False; False; False; False; True; True; True; True; True; True
da9f6296da2be5f4d90733953e06041d5a3ae8bd; True; True; True; False; False; False; False; True; True; True; True; True; True
5299f1eb3f2f2a8210ca6e9be516926893ba1475; True; True; True; False; False; False; False; True; False; True; False; True; True
bbb5b843fa247518f85da0b2cc7b686af0322cf3; False; False; False; False; False; False; False; True; False; True; False; False; False
cad5ffe713ec0fd8be703c7bbc7f235ac1f54eb5; False; False; False; False; False; False; False; False; False; False; False; True; False
885bbeaab7314b5ef65963af78afaa9bdc42aeff; True; True; True; False; False; False; False; True; False; True; False; True; True
51c6960e2f24c2d8aa613704218afe477eea2ce9; True; True; True; False; False; False; False; True; False; True; False; True; True
325a070f58dfe7b8fb15bdad36957a1dabd78e1e; True; True; True; False; False; False; False; True; False; True; False; True; True
be284e6384b399f6871856b7b9a711477decabdb; False; False; False; False; False; False; False; False; False; False; False; True; False
70454d9769516b42dea7f97422e3fdd5ba754557; True; True; True; False; False; False; False; True; False; True; False; True; True
c3edb7f2247c23eef1252e1561345161b070c152; False; False; False; False; False; False; False; True; False; False; False; False; False
e7d79e525247a7d1802bccc471e1fee2decc188b; True; True; True; False; False; True; True; True; False; True; False; True; True
7a6ecca014b66b3b0185612f29ad17d156ebb7e1; False; False; False; False; False; False; False; False; False; False; False; True; False
374c0561118fc03df08b4dd9b9efc14acb48270d; True; True; True; False; False; False; False; True; False; True; False; True; True
b9e9a3596e80ad9101145b4c0d05ada232776938; False; False; False; False; False; False; False; False; False; False; False; False; False
60c4ec0bcab2d52a3bba524cca374f73c7280340; True; True; True; False; False; False; False; True; False; True; False; True; True
c3aa534bbd20f3a3dd8e7a457f625291af9d0fe4; True; True; True; False; False; True; True; True; False; True; False; True; True
b9ed7d6c96a48a185f56b25af927f6bb4dc8f8f6; False; False; False; False; False; False; False; False; False; False; False; True; False
598f8468ebc482080db60fbbb3353391cc6aab97; False; False; False; False; False; False; False; True; False; False; False; False; False
ef288157e5afaff9a86bdb123855c2e29d328169; False; False; False; False; False; False; False; True; False; True; False; False; False
f8708f706c593b6542a08ce5038ecd3a7fbd6f5f; True; True; True; True; True; True; True; True; True; True; True; True; True
62fa52fde6e58bae489f9d726c7bf1ca6a523401; True; True; True; False; False; False; False; True; False; True; False; True; True
feb91709254993a6ec47246b96561e59b0f36997; True; True; True; False; False; True; True; True; False; True; False; True; True
ed91eb2fa20e3283c22e6f80131a242da11acb42; True; True; True; False; False; False; False; True; True; True; True; True; True
b6f1604c43ba1ed9dae3161253aa5403d60c217b; True; True; True; True; True; True; True; True; True; True; True; True; True
8dad1a79e36a5a2ae593ee7acdc80d9c972c6624; True; True; True; False; False; False; False; True; False; True; False; True; True
a2378cba73d9d202de646a1e749eef4dcff0021b; True; True; True; False; False; True; True; True; False; True; False; True; True
42d25bbe60a34a4367aa0a19f6f2d7ede2286448; False; False; False; False; False; False; False; False; False; False; False; True; False
fa052cafd49a6bffafbd4684a80a3ea0a8c35100; True; True; True; False; False; False; False; True; False; False; False; True; True
33fbcb383cde2593c01e05bcaa4a122f54e7661b; True; True; True; False; False; False; False; True; True; True; True; True; True
cf7b106d9f27d5130cea319b2ac3e147f0190f8a; True; True; True; False; False; True; True; True; False; True; False; True; True
5d23619fc4b1d0a7e4d1ada1eb613b6d06f73e28; False; False; False; False; False; False; False; False; False; False; False; True; False
93a0c4b0bbe6e77445e7dc70b29e6b57ed54f078; True; True; True; False; False; False; False; True; False; True; False; True; True
997daf01bf8e80a8bfb924a288b3682a9d80c8d9; True; True; True; False; False; False; False; True; True; True; True; True; True
0c65fa5d7ff8b92ba3e19a0006ecd4899b455d8f; False; False; False; False; False; False; False; True; False; False; False; False; False
89d4a753b70fc7c92eefe8fd4560c7493c4bfeca; True; True; True; False; False; False; False; True; False; True; False; True; True
42d3b78e528fea2ae1a7af61481f2926602d5f4a; True; True; True; True; True; True; True; True; True; True; True; True; True
15001f6c989182488bbed0841a87e1ddd1c2e78a; True; True; True; True; True; True; True; True; True; True; True; True; True
a3d978b98c4ab4151b40cb8ff0dd11f6b66e1280; True; True; True; True; True; True; True; True; True; True; True; True; True
c7f00a691bcb6f5e6694aa414e05dfb7f100c007; True; True; True; False; False; False; False; True; False; True; False; True; True
1930a62f4d79d412e48fcd28a52e6f0eb283dac2; False; False; False; False; False; False; False; False; False; False; False; True; False
79a771a538b00e0793772ad914f058c1f51d0aa1; True; True; True; False; False; False; False; True; False; True; False; True; True
18a6aee3d44676284bf4115f557c760311f6671c; True; True; True; False; False; False; False; True; False; True; False; True; True
0ea6f87941508d09f8202fb3e9e9f155a1951d90; False; False; False; False; False; False; False; False; False; False; False; False; False
d5aa87d258716f438cdff77377e19da063d9c11c; True; True; True; False; False; False; False; True; False; True; False; True; True
7fd4ad7360a64b7e3e2bbb0eeaf5509dc290eb75; True; True; False; False; False; True; True; True; True; True; True; True; True
d850148d964b1386d8b0a12689d0b34d9b9008e7; True; True; True; True; True; True; True; True; True; True; True; True; True
a543f71bc4d9107078b25bc36d15f33aaf278011; False; False; False; False; False; False; False; False; False; False; False; True; False
1fc79e1d0073a55d9b9bccad318785a0637a1124; False; False; False; False; False; False; False; False; False; False; False; False; False
d42cb05c345dba5a4020f36f9fc5a402daef7128; True; True; True; True; True; True; True; True; True; True; True; True; True
880902f996608c81b63b85792c7c93767598e534; True; True; True; False; False; True; True; True; False; True; False; True; True
8f2bd98f4bd13dc74f92bb3d3db67d3277834568; True; True; True; False; False; False; False; True; False; True; False; True; True
0083e6c36b2a63fc614da16c516c00de282d9bba; False; False; False; False; False; False; False; False; False; False; False; True; False
6110824cc43337eb30d06d74ae5e5e4801546d81; True; True; True; False; False; True; True; True; False; True; False; True; True
4bb9ba1c90ed71362362462b9b8d545252dd6495; False; False; False; False; False; False; False; False; False; False; False; False; False
29825c201a70a6e4540d633a06de4a07d0137e4c; True; True; True; False; False; False; False; True; False; True; False; True; True
